Prescriber Zip Code	Plan Provider ID	Year	Month	Product Family	Rx New	Rx Refill	Rx Total	Tablets New	Tablets Total	Tablets Refill
72501	13670202.00	2010.00	201011.00	NASONEX	0.949	0.00	0.949	16.13	16.13	0.00
72521	13670202.00	2010.00	201009.00	NASONEX	3.616	0.00	3.616	61.48	61.48	0.00
75019	13670202.00	2010.00	201012.00	NASONEX	1.045	0.00	1.045	17.76	17.76	0.00
75093	13670202.00	2010.00	201011.00	NASONEX	1.056	0.00	1.056	17.95	17.95	0.00
75230	13670202.00	2010.00	201007.00	NASONEX	1.159	0.00	1.159	19.7	19.7	0.00
75230	13670202.00	2010.00	201011.00	NASONEX	1.202	0.00	1.202	20.43	20.43	0.00
75231	13670202.00	2010.00	201008.00	NASONEX	3.1	0.00	3.1	52.7	52.7	0.00
75254	13670202.00	2010.00	201008.00	NASONEX	2.034	0.00	2.034	34.58	34.58	0.00
75449	13670202.00	2010.00	201011.00	NASONEX	3.656	0.00	3.656	62.17	62.17	0.00
75601	13670202.00	2010.00	201010.00	NASONEX	1.334	0.00	1.334	22.68	22.68	0.00
75670	13670202.00	2011.00	201101.00	NASONEX	3.159	0.00	3.159	53.7	53.7	0.00
75703	13670202.00	2010.00	201008.00	NASONEX	2.264	0.00	2.264	38.48	38.48	0.00
75708	13670202.00	2010.00	201010.00	NASONEX	2.511	0.00	2.511	42.68	42.68	0.00
75845	13670202.00	2010.00	201011.00	NASONEX	1.098	0.00	1.098	18.67	18.67	0.00
76012	13670202.00	2010.00	201011.00	NASONEX	1.034	0.00	1.034	17.58	17.58	0.00
76022	13670202.00	2010.00	201009.00	NASONEX	4.511	0.00	4.511	76.68	76.68	0.00
76104	13670202.00	2010.00	201012.00	NASONEX	3.776	0.00	3.776	64.18	64.18	0.00
76262	13670202.00	2010.00	201012.00	NASONEX	2.575	0.00	2.575	43.77	43.77	0.00
76301	13670202.00	2010.00	201010.00	NASONEX	11.258	0.00	11.258	191.39	191.39	0.00
76310	13670202.00	2010.00	201011.00	NASONEX	1.244	0.00	1.244	21.14	21.14	0.00
77030	13670202.00	2011.00	201105.00	NASONEX	3.383	0.00	3.383	57.52	57.52	0.00
77058	13670202.00	2010.00	201011.00	NASONEX	1.022	0.00	1.022	17.38	17.38	0.00
77071	13670202.00	2010.00	201012.00	NASONEX	1.025	0.00	1.025	17.43	17.43	0.00
77072	13670202.00	2010.00	201010.00	NASONEX	1.238	0.00	1.238	21.04	21.04	0.00
77074	13670202.00	2010.00	201012.00	NASONEX	1.506	0.00	1.506	25.6	25.6	0.00
77099	13670202.00	2010.00	201009.00	NASONEX	1.216	0.00	1.216	20.67	20.67	0.00
77099	13670202.00	2010.00	201011.00	NASONEX	1.267	0.00	1.267	21.54	21.54	0.00
77379	13670202.00	2010.00	201012.00	NASONEX	1.01	0.00	1.01	17.18	17.18	0.00
77401	13670202.00	2010.00	201010.00	NASONEX	1.06	0.00	1.06	18.02	18.02	0.00
77437	13670202.00	2010.00	201010.00	NASONEX	1.178	0.00	1.178	20.03	20.03	0.00
77469	13670202.00	2010.00	201010.00	NASONEX	4.665	0.00	4.665	79.3	79.3	0.00
77479	13670202.00	2010.00	201010.00	NASONEX	2.11	0.00	2.11	35.88	35.88	0.00
77536	13670202.00	2010.00	201010.00	NASONEX	1.073	0.00	1.073	18.25	18.25	0.00
77581	13670202.00	2010.00	201010.00	NASONEX	1.192	0.00	1.192	20.26	20.26	0.00
78550	13670202.00	2010.00	201011.00	NASONEX	1.211	0.00	1.211	20.58	20.58	0.00
78634	13670202.00	2010.00	201010.00	NASONEX	1.066	0.00	1.066	18.12	18.12	0.00
78634	13670202.00	2010.00	201011.00	NASONEX	1.914	0.00	1.914	32.54	32.54	0.00
79763	13670202.00	2010.00	201011.00	NASONEX	1.00	0.00	1.00	17.00	17.00	0.00
79902	13670202.00	2010.00	201011.00	NASONEX	1.091	0.00	1.091	18.54	18.54	0.00
80126	13670202.00	2010.00	201010.00	NASONEX	1.23	0.00	1.23	20.91	20.91	0.00
80233	13670202.00	2010.00	201009.00	NASONEX	1.062	0.00	1.062	18.06	18.06	0.00
80234	13670202.00	2010.00	201012.00	NASONEX	1.048	0.00	1.048	17.81	17.81	0.00
80504	13670202.00	2010.00	201008.00	NASONEX	5.194	0.00	5.194	88.3	88.3	0.00
80524	13670202.00	2010.00	201009.00	NASONEX	1.035	0.00	1.035	17.59	17.59	0.00
82935	13670202.00	2010.00	201011.00	NASONEX	0.966	0.00	0.966	16.42	16.42	0.00
83301	13670202.00	2010.00	201012.00	NASONEX	4.23	0.00	4.23	71.91	71.91	0.00
84132	13670202.00	2010.00	201009.00	NASONEX	1.178	0.00	1.178	20.02	20.02	0.00
85086	13670202.00	2010.00	201011.00	NASONEX	2.87	0.00	2.87	48.79	48.79	0.00
85215	13670202.00	2010.00	201010.00	NASONEX	5.278	0.00	5.278	89.72	89.72	0.00
85215	13670202.00	2010.00	201011.00	NASONEX	1.052	0.00	1.052	17.89	17.89	0.00
85224	13670202.00	2010.00	201012.00	NASONEX	2.046	0.00	2.046	34.78	34.78	0.00
85234	13670202.00	2010.00	201009.00	NASONEX	1.005	0.00	1.005	17.08	17.08	0.00
85234	13670202.00	2010.00	201011.00	NASONEX	1.008	0.00	1.008	17.13	17.13	0.00
85255	13670202.00	2010.00	201009.00	NASONEX	1.035	0.00	1.035	17.6	17.6	0.00
85306	13670202.00	2010.00	201011.00	NASONEX	1.024	0.00	1.024	17.4	17.4	0.00
85392	13670202.00	2010.00	201010.00	NASONEX	1.002	0.00	1.002	17.03	17.03	0.00
85395	13670202.00	2010.00	201011.00	NASONEX	1.144	0.00	1.144	19.45	19.45	0.00
87102	13670202.00	2010.00	201012.00	NASONEX	1.095	0.00	1.095	18.62	18.62	0.00
89135	13670202.00	2010.00	201012.00	NASONEX	1.06	0.00	1.06	18.02	18.02	0.00
89191	13670202.00	2010.00	201008.00	NASONEX	1.003	0.00	1.003	17.06	17.06	0.00
89431	13670202.00	2010.00	201012.00	NASONEX	1.207	0.00	1.207	20.52	20.52	0.00
90680	13670202.00	2010.00	201010.00	NASONEX	1.075	0.00	1.075	18.28	18.28	0.00
91367	13670202.00	2011.00	201103.00	NASONEX	1.037	0.00	1.037	17.63	17.63	0.00
91367	13670202.00	2011.00	201107.00	NASONEX	2.885	0.00	2.885	49.05	49.05	0.00
91740	13670202.00	2010.00	201008.00	NASONEX	13.494	0.00	13.494	229.32	229.32	0.00
91755	13670202.00	2010.00	201011.00	NASONEX	1.668	0.00	1.668	28.35	28.35	0.00
91803	13670202.00	2010.00	201012.00	NASONEX	1.5	0.00	1.5	25.51	25.51	0.00
92411	13670202.00	2010.00	201010.00	NASONEX	0.918	0.00	0.918	15.61	15.61	0.00
93726	13670202.00	2010.00	201009.00	NASONEX	1.374	0.00	1.374	23.36	23.36	0.00
94115	13670202.00	2010.00	201011.00	NASONEX	2.118	0.00	2.118	36.02	36.02	0.00
94115	13670202.00	2011.00	201101.00	NASONEX	1.161	0.00	1.161	19.74	19.74	0.00
94115	13670202.00	2011.00	201105.00	NASONEX	2.19	0.00	2.19	37.22	37.22	0.00
94118	13670202.00	2010.00	201011.00	NASONEX	2.672	0.00	2.672	45.42	45.42	0.00
95128	13670202.00	2010.00	201011.00	NASONEX	7.301	0.00	7.301	124.13	124.13	0.00
95207	13670202.00	2010.00	201010.00	NASONEX	1.248	0.00	1.248	21.21	21.21	0.00
95219	13670202.00	2010.00	201010.00	NASONEX	1.248	0.00	1.248	21.21	21.21	0.00
96813	13670202.00	2010.00	201010.00	NASONEX	4.232	0.00	4.232	71.96	71.96	0.00
96813	13670202.00	2010.00	201012.00	NASONEX	1.055	0.00	1.055	17.93	17.93	0.00
97221	13670202.00	2010.00	201012.00	NASONEX	1.061	0.00	1.061	18.04	18.04	0.00
97223	13670202.00	2010.00	201009.00	NASONEX	1.038	0.00	1.038	17.65	17.65	0.00
98003	13670202.00	2010.00	201012.00	NASONEX	3.37	0.00	3.37	57.29	57.29	0.00
98055	13670202.00	2010.00	201010.00	NASONEX	2.526	0.00	2.526	42.95	42.95	0.00
