Market                                  	Brand                                   	Report Period (multiple)                	Creative                                	Commercial Duration                     	advertisement_id	Cable TV-Units	Cable TV-$$$ (000)	Cable TV-GRP: TV Households	Cable TV-IMP(000): TV Households	Cable TV-CPM: TV Households	Cable TV-GRP: P18+	Cable TV-IMP(000): P18+	Cable TV-CPM: P18+	Cable TV-GRP: P21-54	Cable TV-IMP(000): P21-54	Cable TV-CPM: P21-54	Cable TV-GRP: P21-64	Cable TV-IMP(000): P21-64	Cable TV-CPM: P21-64	Network TV-Units	Network TV-$$$ (000)	Network TV-GRP: TV Households	Network TV-IMP(000): TV Households	Network TV-CPM: TV Households	Network TV-GRP: P18+	Network TV-IMP(000): P18+	Network TV-CPM: P18+	Network TV-GRP: P21-54	Network TV-IMP(000): P21-54	Network TV-CPM: P21-54	Network TV-GRP: P21-64	Network TV-IMP(000): P21-64	Network TV-CPM: P21-64	Spanish Language Cable TV-Units	Spanish Language Cable TV-$$$ (000)	Spanish Language Cable TV-GRP: TV Households	Spanish Language Cable TV-IMP(000): TV Households	Spanish Language Cable TV-CPM: TV Households	Spanish Language Cable TV-GRP: P18+	Spanish Language Cable TV-IMP(000): P18+	Spanish Language Cable TV-CPM: P18+	Spanish Language Cable TV-GRP: P21-54	Spanish Language Cable TV-IMP(000): P21-54	Spanish Language Cable TV-CPM: P21-54	Spanish Language Cable TV-GRP: P21-64	Spanish Language Cable TV-IMP(000): P21-64	Spanish Language Cable TV-CPM: P21-64	Spanish Language Network TV-Units	Spanish Language Network TV-$$$ (000)	Spanish Language Network TV-GRP: TV Households	Spanish Language Network TV-IMP(000): TV Households	Spanish Language Network TV-CPM: TV Households	Spanish Language Network TV-GRP: P18+	Spanish Language Network TV-IMP(000): P18+	Spanish Language Network TV-CPM: P18+	Spanish Language Network TV-GRP: P21-54	Spanish Language Network TV-IMP(000): P21-54	Spanish Language Network TV-CPM: P21-54	Spanish Language Network TV-GRP: P21-64	Spanish Language Network TV-IMP(000): P21-64	Spanish Language Network TV-CPM: P21-64	Spot TV-Units	Spot TV-$$$ (000)	Spot TV-GRP: TV Households	Spot TV-IMP(000): TV Households	Spot TV-CPM: TV Households	Spot TV-GRP: P18+	Spot TV-IMP(000): P18+	Spot TV-CPM: P18+	Spot TV-GRP: P21-54	Spot TV-IMP(000): P21-54	Spot TV-CPM: P21-54	Spot TV-GRP: P21-64	Spot TV-IMP(000): P21-64	Spot TV-CPM: P21-64	Syndicated TV-Units	Syndicated TV-$$$ (000)	Syndicated TV-GRP: TV Households	Syndicated TV-IMP(000): TV Households	Syndicated TV-CPM: TV Households	Syndicated TV-GRP: P18+	Syndicated TV-IMP(000): P18+	Syndicated TV-CPM: P18+	Syndicated TV-GRP: P21-54	Syndicated TV-IMP(000): P21-54	Syndicated TV-CPM: P21-54	Syndicated TV-GRP: P21-64	Syndicated TV-IMP(000): P21-64	Syndicated TV-CPM: P21-64	Row No.
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	08/16/09 - 08/22/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	14	44.056	6.598	7551.63	5.834	3.848	8636.208	5.101	2.659	3733.916	11.799	3.135	5475.275	8.046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3.607	0.226	250.842	14.38	0.146	319.494	11.29	0.086	116.348	31.002	0.119	201.094	17.937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	08/16/09 - 08/22/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	120 seconds	3364264	1	0.256	0.013	14.885	17.199	0.008	17.512	14.619	0.012	17.286	14.81	0.01	17.286	14.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	08/23/09 - 08/29/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	3	8.712	2.216	2536.748	3.434	1.259	2825.256	3.084	0.762	1072.051	8.126	1.065	1859.217	4.686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	08/30/09 - 08/31/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	5	40.17	4	4592.884	8.746	2.287	5166.082	7.776	2.054	2884.14	13.928	2.287	4009.872	10.018	1	2	0.352	404.065	4.95	0.212	479.259	4.173	0.248	348.071	5.746	0.231	404.752	4.941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	09/01/09 - 09/05/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	84	273.84	36.098	41463.23	6.604	20.623	46672.973	5.867	13.667	19193.023	14.268	16.927	29692.588	9.223	9	789.6	22.166	25469.67	31.002	13.814	31256.982	25.262	8.275	11623.59	67.931	10.464	18356.766	43.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.394	0.05	55.286	25.214	0.028	62.294	22.378	0.028	38.744	35.98	0.029	49.886	27.944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	09/06/09 - 09/12/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	138	366.096	53.704	61692.805	5.934	31.262	70747.023	5.175	21.892	30740.928	11.909	25.927	45486.711	8.048	17	2303.2	25.728	29561.83	77.911	15.997	36192.777	63.637	10.902	15309.53	150.442	12.787	22431.352	102.678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.231	0.045	50.935	24.168	0.03	66.899	18.401	0.02	28.025	43.925	0.026	44.026	27.961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	09/13/09 - 09/19/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	97	257.18	37.427	42988.066	5.983	22.262	50372.121	5.106	14.306	20087.244	12.803	17.604	30881.428	8.328	9	1385.2	16.742	19236.051	72.011	10.533	23832.244	58.123	8.303	11662.35	118.775	9	15788.055	87.737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	09/20/09 - 09/26/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	100	300.516	39.458	45325.68	6.63	23.253	52608.316	5.712	13.792	19373.246	15.512	17.448	30618.73	9.815	10	779.6	15.144	17399.434	44.806	9.472	21432.848	36.374	7.125	10005.946	77.914	8.07	14156.279	55.071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	09/27/09 - 09/30/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	23	58.382	6.615	7599.081	7.683	3.767	8521.609	6.851	3.192	4481.204	13.028	3.485	6113.695	9.549	2	262	3.449	3963.445	66.104	2.205	4989.859	52.506	1.177	1652.479	158.55	1.624	2848.751	91.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	12.938	0.446	495.268	26.123	0.274	601.104	21.524	0.183	252.951	51.148	0.226	381.665	33.899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	10/01/09 - 10/03/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	13.366	0.749	835.912	15.99	0.465	1020.956	13.092	0.299	411.247	32.501	0.372	633.225	21.108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	10/04/09 - 10/10/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	28.519	1.218	1353.67	21.068	0.759	1660.153	17.179	0.484	667.751	42.709	0.61	1040.353	27.413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	10/11/09 - 10/17/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	29.335	1.246	1387.76	21.138	0.783	1721.749	17.038	0.5	690.624	42.476	0.64	1094.126	26.811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	10/18/09 - 10/24/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1.856	0.156	173.167	10.718	0.106	230.211	8.062	0.075	103.134	17.996	0.092	157.394	11.792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	10/25/09 - 10/31/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	4	13.31	1.285	1476.325	9.016	0.78	1767.228	7.532	0.367	514.757	25.857	0.489	858.323	15.507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	34.588	1.571	1752.281	19.739	0.983	2152.926	16.066	0.616	855.153	40.447	0.784	1334.981	25.909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	11/01/09 - 11/07/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	24.579	1.31	1457.929	16.859	0.811	1778.9	13.817	0.534	735.643	33.412	0.646	1102.574	22.292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	11/08/09 - 11/14/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	37.049	1.655	1843.351	20.099	1.032	2255.088	16.429	0.684	947.792	39.09	0.86	1464.739	25.294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	11/15/09 - 11/21/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.546	0.064	71.56	7.63	0.043	93.539	5.837	0.029	40.489	13.485	0.038	64.67	8.443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	11/22/09 - 11/28/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	24.827	1.214	1349.859	18.392	0.745	1627.174	15.258	0.485	673.26	36.876	0.608	1038.581	23.905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	11/29/09 - 11/30/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	153.248	5.747	6408.69	23.913	3.55	7779.091	19.7	2.249	3109.461	49.284	2.875	4892.995	31.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	11/29/09 - 11/30/09 	COPD/MAN/2 KIDS/DOLLS/GIRAFFES/LOGO	60 seconds	3364265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.282	0.027	30.195	9.339	0.017	36.173	7.796	0.009	12.212	23.092	0.012	20.649	13.657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	12/01/09 - 12/05/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1187	1055.237	40.621	45250.172	23.32	25.081	54833.945	19.244	15.138	20949.268	50.371	19.481	33151.43	31.831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	12/01/09 - 12/05/09 	COPD/MAN/2 KIDS/DOLLS/GIRAFFES/LOGO	60 seconds	3364265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.776	0.051	56.746	13.675	0.028	60.013	12.931	0.023	31.091	24.959	0.024	39.924	19.437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	12/06/09 - 12/12/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1504	1535.347	54.427	60621.863	25.327	33.818	73929.883	20.768	21.002	29088.098	52.783	26.91	45786.664	33.533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	12/06/09 - 12/12/09 	COPD/MAN/2 KIDS/DOLLS/GIRAFFES/LOGO	60 seconds	3364265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.962	0.062	69.785	13.785	0.037	81.899	11.746	0.025	34.34	28.014	0.03	50.733	18.962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	12/13/09 - 12/19/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1610	1603.415	59.154	65883.305	24.337	36.876	80589.836	19.896	23.072	31951.287	50.183	29.368	49970.637	32.087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	12/13/09 - 12/19/09 	COPD/MAN/2 KIDS/DOLLS/GIRAFFES/LOGO	60 seconds	3364265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.944	0.061	66.903	29.057	0.042	90.577	21.462	0.021	28.617	67.932	0.026	43.354	44.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	12/20/09 - 12/26/09 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	176.771	5.357	5967.533	29.622	3.49	7640.016	23.138	2.541	3516.495	50.269	3.078	5234.36	33.771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	01/03/10 - 01/09/10 	COPD/FATHER & SON/BOAT/PIER/URL	60 seconds	3364260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	66.4	4.77	5481.19	12.114	2.992	6771.339	9.806	1.676	2353.622	28.212	2.258	3961.603	16.761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	76.608	2.427	2703.635	28.335	1.454	3178.203	24.104	0.9	1247.228	61.423	1.135	1928.402	39.726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	01/03/10 - 01/09/10 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	7	3.664	0.903	1037.547	3.531	0.513	1162.11	3.153	0.265	370.832	9.88	0.33	579.597	6.322	15	604	55.69	63989.383	9.439	34.715	78546.797	7.69	21.771	30575.967	19.754	27.358	47988.52	12.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	773	728.948	37.334	41596.461	17.524	24.168	52841.77	13.795	15.862	21963.461	33.189	19.621	33375.781	21.841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	01/10/10 - 01/16/10 	COPD/FATHER & SON/BOAT/PIER/URL	60 seconds	3364260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8.455	0.535	595.472	14.199	0.349	766.147	11.036	0.203	281.377	30.049	0.275	467.465	18.087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	01/10/10 - 01/16/10 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	7	3.904	0.781	897.656	4.349	0.425	963.214	4.053	0.272	382.51	10.206	0.296	519.512	7.515	13	742	48.89	56174.949	13.209	30.54	69105.953	10.737	19.846	27873.51	26.62	24.878	43643.836	17.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	963	884.215	48.42	53940.484	16.392	31.297	68447.297	12.918	21.003	29068.385	30.418	25.6	43563.668	20.297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	01/17/10 - 01/23/10 	COPD/FATHER & SON/BOAT/PIER/URL	60 seconds	3364260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7.379	0.607	675.578	10.922	0.394	863.658	8.544	0.224	310.617	23.756	0.287	489.681	15.069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	01/17/10 - 01/23/10 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	9	4.416	1.104	1265.596	3.489	0.661	1497.768	2.948	0.406	570.461	7.741	0.477	835.313	5.287	18	1340	78.783	90518.789	14.804	49.963	113060.977	11.852	31.33	43997.949	30.456	40.124	70386.445	19.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1077	881.909	49.118	54722.25	16.116	31.351	68543.695	12.866	20.804	28798.34	30.624	25.526	43395.734	20.322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	01/24/10 - 01/30/10 	COPD/FATHER & SON/BOAT/PIER/URL	60 seconds	3364260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.416	0.011	12.66	32.859	0.006	13.169	31.589	0.006	8.58	48.485	0.006	10.67	38.988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	01/24/10 - 01/30/10 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	1	0.592	0.09	103.554	5.717	0.052	117.167	5.053	0.025	35.253	16.793	0.028	49.772	11.894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	68.598	3.343	3725.305	18.414	2.409	5273.586	13.008	1.935	2673.075	25.663	2.208	3756.623	18.261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	02/01/10 - 02/06/10 	COPD/FATHER & SON/BOAT/PIER/URL	60 seconds	3364260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	7.105	0.472	527.171	13.478	0.306	670.9	10.59	0.164	228.472	31.098	0.213	361.793	19.638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	02/01/10 - 02/06/10 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	66	157.152	28.346	32559.059	4.827	17.042	38560.777	4.075	9.874	13864.367	11.335	12.885	22599.729	6.954	11	614.4	44.461	51085.004	12.027	28.072	63526.145	9.672	17.705	24864.543	24.71	22.553	39562.223	15.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484	308.509	22.138	24662.475	12.509	13.512	29554.451	10.439	7.441	10320.45	29.893	9.871	16790.639	18.374	5	129.654	12.009	13797.824	9.397	6.85	15497.592	8.366	5.367	7534.052	17.209	6.013	10549.068	12.291	73
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	02/07/10 - 02/13/10 	COPD/FATHER & SON/BOAT/PIER/URL	60 seconds	3364260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7.107	0.486	542.372	13.104	0.321	705.585	10.072	0.196	273.234	26.011	0.242	413.525	17.186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	02/07/10 - 02/13/10 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	66	165.824	27.723	31839.551	5.208	16.251	36768.699	4.51	10.827	15201.097	10.909	13.311	23346.209	7.103	11	373.8	32.644	37507.297	9.966	20.324	45990.605	8.128	13.19	18523.203	20.18	16.325	28636.703	13.053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	230.633	15.941	17753.486	12.991	9.736	21266.461	10.845	5.437	7541.13	30.583	7.143	12150.276	18.982	5	69.31	9.515	10932.016	6.34	5.35	12105.301	5.726	4.304	6044.177	11.467	4.778	8383.315	8.268	75
NATIONAL 	ADVAIR DISKUS 250/50 RX-HUMAN-COPD 	02/14/10 - 02/20/10 	COPD/MAN WITH KIDS/TOYS/ANIMALS/URL	60 seconds	3364264	16	44.406	6.699	7694.111	5.771	3.976	8990.72	4.939	2.821	3961.356	11.21	3.465	6080.238	7.303	4	199.4	9.599	11027.815	18.082	6.347	14363.938	13.882	3.227	4531.624	44.002	4.544	7972.83	25.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5.68	0.341	380.349	14.934	0.225	488.654	11.624	0.15	209.279	27.141	0.202	343.613	16.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76
