Market                                  	Brand                                   	Report Period (multiple)                	Cable TV-Units	Cable TV-$$$ (000)	FSI Coupon-Units	FSI Coupon-$$$ (000)	Internet-Units	Internet-$$$ (000)	National Magazine-Units	National Magazine-$$$ (000)	National Newspaper-Units	National Newspaper-$$$ (000)	National Sunday Supplement-Units	National Sunday Supplement-$$$ (000)	Network Radio-Units	Network Radio-$$$ (000)	Network TV-Units	Network TV-$$$ (000)	Outdoor-Units	Outdoor-$$$ (000)	Spanish Language Cable TV-Units	Spanish Language Cable TV-$$$ (000)	Spanish Language Network TV-Units	Spanish Language Network TV-$$$ (000)	Spot Radio-Units	Spot Radio-$$$ (000)	Spot TV-Units	Spot TV-$$$ (000)	Syndicated TV-Units	Syndicated TV-$$$ (000)	Row No.
NATIONAL 	BENADRYL ALLERGY ALLERGY REMEDY 	08/01/10 - 08/07/10 	0	0	0	0	0	0	2	347.236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619
NATIONAL 	BENADRYL ALLERGY ALLERGY REMEDY 	08/08/10 - 08/14/10 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	620
NATIONAL 	BENADRYL ALLERGY ALLERGY REMEDY 	09/01/10 - 09/04/10 	0	0	0	0	0	0	2	347.236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	621
NATIONAL 	BENADRYL ALLERGY ALLERGY REMEDY 	09/26/10 - 09/30/10 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.013	0	0	622
NATIONAL 	BENADRYL ALLERGY ALLERGY REMEDY 	10/01/10 - 10/02/10 	0	0	0	0	0	0	1	135.918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623
NATIONAL 	BENADRYL ALLERGY ALLERGY REMEDY 	10/17/10 - 10/23/10 	0	0	0	0	0	0	1	211.318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624
NATIONAL 	BENADRYL ALLERGY ALLERGY REMEDY 	03/06/11 - 03/12/11 	225	162.937	0	0	0	0	0	0	0	0	0	0	0	0	57	565.85	0	0	0	0	0	0	0	0	59	2.335	0	0	625
NATIONAL 	BENADRYL ALLERGY ALLERGY REMEDY 	03/13/11 - 03/19/11 	237	127.748	0	0	0	0	0	0	0	0	0	0	0	0	62	580.85	0	0	0	0	0	0	0	0	256	15.528	5	32.174	626
NATIONAL 	BENADRYL ALLERGY ALLERGY REMEDY 	03/20/11 - 03/26/11 	262	120.119	0	0	0	0	0	0	0	0	0	0	0	0	56	595.7	0	0	0	0	0	0	0	0	332	26.229	9	25.771	627
NATIONAL 	BENADRYL ALLERGY ALLERGY REMEDY 	03/27/11 - 03/31/11 	21	7.692	0	0	0	0	0	0	0	0	0	0	0	0	2	20.9	0	0	0	0	0	0	0	0	4	0.211	0	0	628
NATIONAL 	BENADRYL ALLERGY REMEDY 	02/22/09 - 02/28/09 	0	0	0	0	0	2.692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629
NATIONAL 	BENADRYL ALLERGY REMEDY 	03/01/09 - 03/07/09 	0	0	0	0	0	23.899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630
NATIONAL 	BENADRYL ALLERGY REMEDY 	03/08/09 - 03/14/09 	0	0	0	0	0	17.336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631
NATIONAL 	BENADRYL ALLERGY REMEDY 	03/15/09 - 03/21/09 	0	0	79	71.251	0	17.785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632
NATIONAL 	BENADRYL ALLERGY REMEDY 	03/22/09 - 03/28/09 	0	0	0	0	0	16.631	1	240.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633
NATIONAL 	BENADRYL ALLERGY REMEDY 	03/29/09 - 03/31/09 	0	0	0	0	0	22.26	1	240.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	634
NATIONAL 	BENADRYL ALLERGY REMEDY 	04/01/09 - 04/04/09 	0	0	0	0	0	0	10	1427.923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635
NATIONAL 	BENADRYL ALLERGY REMEDY 	04/05/09 - 04/11/09 	0	0	0	0	0	17.189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636
NATIONAL 	BENADRYL ALLERGY REMEDY 	04/12/09 - 04/18/09 	0	0	1	0.688	0	25.446	1	240.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637
NATIONAL 	BENADRYL ALLERGY REMEDY 	04/19/09 - 04/25/09 	0	0	0	0	0	32.605	1	240.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638
NATIONAL 	BENADRYL ALLERGY REMEDY 	04/26/09 - 04/30/09 	0	0	168	89.229	0	25.652	1	99.465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639
NATIONAL 	BENADRYL ALLERGY REMEDY 	05/01/09 - 05/02/09 	0	0	0	0	0	0	9	1001.777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640
NATIONAL 	BENADRYL ALLERGY REMEDY 	05/03/09 - 05/09/09 	0	0	0	0	0	29.324	1	162.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641
NATIONAL 	BENADRYL ALLERGY REMEDY 	05/10/09 - 05/16/09 	0	0	0	0	0	49.413	1	162.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	642
NATIONAL 	BENADRYL ALLERGY REMEDY 	05/17/09 - 05/23/09 	0	0	0	0	0	39.063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643
NATIONAL 	BENADRYL ALLERGY REMEDY 	05/24/09 - 05/30/09 	0	0	0	0	0	32.947	2	261.564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	644
NATIONAL 	BENADRYL ALLERGY REMEDY 	06/01/09 - 06/06/09 	0	0	0	0	0	18.903	5	675.218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645
NATIONAL 	BENADRYL ALLERGY REMEDY 	06/07/09 - 06/13/09 	0	0	0	0	0	15.576	1	162.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	646
NATIONAL 	BENADRYL ALLERGY REMEDY 	06/14/09 - 06/20/09 	0	0	0	0	0	14.648	1	162.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647
NATIONAL 	BENADRYL ALLERGY REMEDY 	06/21/09 - 06/27/09 	0	0	0	0	0	34.709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	648
NATIONAL 	BENADRYL ALLERGY REMEDY 	06/28/09 - 06/30/09 	0	0	71	42.331	0	0.511	1	162.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649
NATIONAL 	BENADRYL ALLERGY REMEDY 	07/26/09 - 07/31/09 	0	0	0	0	0	0.734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650
NATIONAL 	BENADRYL ALLERGY REMEDY 	08/02/09 - 08/08/09 	0	0	78	34.834	0	2.184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651
NATIONAL 	BENADRYL ALLERGY REMEDY 	08/09/09 - 08/15/09 	0	0	0	0	0	2.597	1	162.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	652
NATIONAL 	BENADRYL ALLERGY REMEDY 	08/16/09 - 08/22/09 	0	0	0	0	0	4.539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653
NATIONAL 	BENADRYL ALLERGY REMEDY 	08/23/09 - 08/29/09 	0	0	50	44.587	0	1.78	1	162.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654
NATIONAL 	BENADRYL ALLERGY REMEDY 	08/30/09 - 08/31/09 	0	0	0	0	0	22.054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	655
NATIONAL 	BENADRYL ALLERGY REMEDY 	09/01/09 - 09/05/09 	0	0	0	0	0	0	2	134.873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656
NATIONAL 	BENADRYL ALLERGY REMEDY 	09/06/09 - 09/12/09 	0	0	0	0	0	16.263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	657
NATIONAL 	BENADRYL ALLERGY REMEDY 	09/13/09 - 09/19/09 	0	0	0	0	0	13.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	658
NATIONAL 	BENADRYL ALLERGY REMEDY 	09/20/09 - 09/26/09 	0	0	0	0	0	13.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659
NATIONAL 	BENADRYL ALLERGY REMEDY 	09/27/09 - 09/30/09 	0	0	0	0	0	10.745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660
NATIONAL 	BENADRYL ALLERGY REMEDY 	10/04/09 - 10/10/09 	0	0	0	0	0	8.275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	661
NATIONAL 	BENADRYL ALLERGY REMEDY 	10/11/09 - 10/17/09 	0	0	0	0	0	7.965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	662
NATIONAL 	BENADRYL ALLERGY REMEDY 	10/18/09 - 10/24/09 	0	0	0	0	0	13.533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	663
NATIONAL 	BENADRYL ALLERGY REMEDY 	10/25/09 - 10/31/09 	0	0	0	0	0	8.364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664
NATIONAL 	BENADRYL ALLERGY REMEDY 	01/10/10 - 01/16/10 	0	0	0	0	0	0.647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	665
NATIONAL 	BENADRYL ALLERGY REMEDY 	01/17/10 - 01/23/10 	0	0	0	0	0	0.075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666
NATIONAL 	BENADRYL ALLERGY REMEDY 	03/07/10 - 03/13/10 	0	0	0	0	0	0.158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667
NATIONAL 	BENADRYL ALLERGY REMEDY 	03/14/10 - 03/20/10 	0	0	85	32.178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668
NATIONAL 	BENADRYL ALLERGY REMEDY 	03/21/10 - 03/27/10 	0	0	0	0	0	14.802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669
NATIONAL 	BENADRYL ALLERGY REMEDY 	03/28/10 - 03/31/10 	0	0	0	0	0	12.443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	670
NATIONAL 	BENADRYL ALLERGY REMEDY 	04/04/10 - 04/10/10 	0	0	0	0	0	18.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	671
NATIONAL 	BENADRYL ALLERGY REMEDY 	04/11/10 - 04/17/10 	0	0	94	42.237	0	13.254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672
NATIONAL 	BENADRYL ALLERGY REMEDY 	04/18/10 - 04/24/10 	0	0	0	0	0	21.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673
NATIONAL 	BENADRYL ALLERGY REMEDY 	04/25/10 - 04/30/10 	0	0	0	0	0	15.792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674
NATIONAL 	BENADRYL ALLERGY REMEDY 	05/02/10 - 05/08/10 	0	0	0	0	0	4.383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675
NATIONAL 	BENADRYL ALLERGY REMEDY 	05/09/10 - 05/15/10 	0	0	0	0	0	13.701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	676
NATIONAL 	BENADRYL ALLERGY REMEDY 	05/16/10 - 05/22/10 	0	0	0	0	0	11.328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	677
NATIONAL 	BENADRYL ALLERGY REMEDY 	05/23/10 - 05/29/10 	0	0	0	0	0	19.029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	678
NATIONAL 	BENADRYL ALLERGY REMEDY 	05/30/10 - 05/31/10 	0	0	0	0	0	20.448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679
NATIONAL 	BENADRYL ALLERGY REMEDY 	06/06/10 - 06/12/10 	0	0	0	0	0	8.367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680
NATIONAL 	BENADRYL ALLERGY REMEDY 	06/13/10 - 06/19/10 	0	0	0	0	0	19.284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	681
NATIONAL 	BENADRYL ALLERGY REMEDY 	06/20/10 - 06/26/10 	0	0	74	42.726	0	16.572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682
NATIONAL 	BENADRYL ALLERGY REMEDY 	06/27/10 - 06/30/10 	0	0	0	0	0	14.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	683
NATIONAL 	BENADRYL ALLERGY REMEDY 	07/04/10 - 07/10/10 	0	0	0	0	0	3.505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	684
NATIONAL 	BENADRYL ALLERGY REMEDY 	07/11/10 - 07/17/10 	0	0	0	0	0	3.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685
NATIONAL 	BENADRYL ALLERGY REMEDY 	07/18/10 - 07/24/10 	0	0	0	0	0	2.033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	686
NATIONAL 	BENADRYL ALLERGY REMEDY 	07/25/10 - 07/31/10 	0	0	0	0	0	3.979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687
NATIONAL 	BENADRYL ALLERGY REMEDY 	08/01/10 - 08/07/10 	0	0	0	0	0	4.585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	688
NATIONAL 	BENADRYL ALLERGY REMEDY 	08/08/10 - 08/14/10 	0	0	4	3.619	0	12.982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689
NATIONAL 	BENADRYL ALLERGY REMEDY 	08/15/10 - 08/21/10 	0	0	0	0	0	9.718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690
NATIONAL 	BENADRYL ALLERGY REMEDY 	08/22/10 - 08/28/10 	0	0	0	0	0	26.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	691
NATIONAL 	BENADRYL ALLERGY REMEDY 	08/29/10 - 08/31/10 	0	0	0	0	0	4.459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	692
NATIONAL 	BENADRYL ALLERGY REMEDY 	09/05/10 - 09/11/10 	0	0	0	0	0	3.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	693
NATIONAL 	BENADRYL ALLERGY REMEDY 	09/12/10 - 09/18/10 	0	0	0	0	0	2.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	694
NATIONAL 	BENADRYL ALLERGY REMEDY 	09/19/10 - 09/25/10 	0	0	0	0	0	2.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695
NATIONAL 	BENADRYL ALLERGY REMEDY 	09/26/10 - 09/30/10 	0	0	0	0	0	4.878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696
NATIONAL 	BENADRYL ALLERGY REMEDY 	10/03/10 - 10/09/10 	0	0	0	0	0	5.044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697
NATIONAL 	BENADRYL ALLERGY REMEDY 	10/10/10 - 10/16/10 	0	0	0	0	0	6.165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	698
NATIONAL 	BENADRYL ALLERGY REMEDY 	10/17/10 - 10/23/10 	0	0	0	0	0	3.309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	699
NATIONAL 	BENADRYL ALLERGY REMEDY 	10/24/10 - 10/30/10 	0	0	0	0	0	5.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700
NATIONAL 	BENADRYL ALLERGY REMEDY 	11/01/10 - 11/06/10 	0	0	0	0	0	4.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701
NATIONAL 	BENADRYL ALLERGY REMEDY 	11/07/10 - 11/13/10 	0	0	0	0	0	4.225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702
NATIONAL 	BENADRYL ALLERGY REMEDY 	11/14/10 - 11/20/10 	0	0	0	0	0	4.531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703
NATIONAL 	BENADRYL ALLERGY REMEDY 	11/21/10 - 11/27/10 	0	0	0	0	0	3.316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704
NATIONAL 	BENADRYL ALLERGY REMEDY 	11/28/10 - 11/30/10 	0	0	0	0	0	2.415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705
NATIONAL 	BENADRYL ALLERGY REMEDY 	12/05/10 - 12/11/10 	0	0	0	0	0	1.995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	706
NATIONAL 	BENADRYL ALLERGY REMEDY 	12/12/10 - 12/18/10 	0	0	0	0	0	2.789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707
NATIONAL 	BENADRYL ALLERGY REMEDY 	12/19/10 - 12/25/10 	0	0	0	0	0	4.725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	708
NATIONAL 	BENADRYL ALLERGY REMEDY 	12/26/10 - 12/31/10 	0	0	0	0	0	4.653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	709
NATIONAL 	BENADRYL ALLERGY REMEDY 	02/27/11 - 02/28/11 	0	0	0	0	0	0.777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710
NATIONAL 	BENADRYL ALLERGY REMEDY 	03/06/11 - 03/12/11 	0	0	0	0	0	1.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	711
NATIONAL 	BENADRYL ALLERGY REMEDY 	03/13/11 - 03/19/11 	0	0	0	0	0	6.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	712
NATIONAL 	BENADRYL ALLERGY REMEDY 	03/20/11 - 03/26/11 	0	0	0	0	0	2.645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	713
NATIONAL 	BENADRYL ALLERGY REMEDY 	03/27/11 - 03/31/11 	0	0	0	0	0	0.819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714
NATIONAL 	BENADRYL ALLERGY REMEDY 	04/03/11 - 04/09/11 	0	0	0	0	0	2.309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715
NATIONAL 	BENADRYL ALLERGY REMEDY 	04/10/11 - 04/16/11 	0	0	0	0	0	5.276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	716
NATIONAL 	BENADRYL ALLERGY REMEDY 	04/17/11 - 04/23/11 	0	0	0	0	0	4.106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717
NATIONAL 	BENADRYL ALLERGY REMEDY 	04/24/11 - 04/30/11 	0	0	0	0	0	2.485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718
NATIONAL 	BENADRYL ALLERGY REMEDY 	05/01/11 - 05/07/11 	0	0	0	0	0	1.437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719
NATIONAL 	BENADRYL ALLERGY REMEDY 	05/08/11 - 05/14/11 	0	0	0	0	0	2.449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720
NATIONAL 	BENADRYL ALLERGY REMEDY 	05/15/11 - 05/21/11 	0	0	0	0	0	3.051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	721
NATIONAL 	BENADRYL ALLERGY REMEDY 	05/22/11 - 05/28/11 	0	0	0	0	0	1.876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	722
NATIONAL 	BENADRYL ALLERGY REMEDY 	05/29/11 - 05/31/11 	0	0	0	0	0	1.465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	723
NATIONAL 	BENADRYL ALLERGY REMEDY 	06/05/11 - 06/11/11 	0	0	0	0	0	4.582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724
NATIONAL 	BENADRYL ALLERGY REMEDY 	06/12/11 - 06/18/11 	0	0	0	0	0	1.638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	725
NATIONAL 	BENADRYL ALLERGY REMEDY 	06/19/11 - 06/25/11 	0	0	0	0	0	0.886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	726
NATIONAL 	BENADRYL ALLERGY REMEDY 	06/26/11 - 06/30/11 	0	0	0	0	0	21.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	727
NATIONAL 	BENADRYL ALLERGY REMEDY 	07/03/11 - 07/09/11 	0	0	0	0	0	5.568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	728
NATIONAL 	BENADRYL ALLERGY REMEDY 	07/10/11 - 07/16/11 	0	0	0	0	0	29.965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729
NATIONAL 	BENADRYL ALLERGY REMEDY 	07/17/11 - 07/23/11 	0	0	0	0	0	0.774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730
NATIONAL 	BENADRYL ALLERGY REMEDY 	07/24/11 - 07/30/11 	0	0	0	0	0	4.063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	731
NATIONAL 	BENADRYL CHILDRENS ALLERGY REMEDY 	03/15/09 - 03/21/09 	0	0	94	98.289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732
NATIONAL 	BENADRYL CHILDRENS ALLERGY REMEDY 	08/02/09 - 08/08/09 	0	0	78	34.834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733
NATIONAL 	BENADRYL CHILDRENS ALLERGY REMEDY 	08/23/09 - 08/29/09 	0	0	50	44.109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734
NATIONAL 	BENADRYL CHILDRENS ALLERGY REMEDY 	03/14/10 - 03/20/10 	0	0	74	27.824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735
NATIONAL 	BENADRYL CHILDRENS ALLERGY REMEDY 	04/11/10 - 04/17/10 	0	0	68	28.668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736
NATIONAL 	BENADRYL COLD REMEDIES 	02/01/09 - 02/07/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0.168	0	0	0	0	737
NATIONAL 	BENADRYL COLD REMEDIES 	02/08/09 - 02/14/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0.152	0	0	0	0	738
NATIONAL 	BENADRYL COLD REMEDIES 	02/15/09 - 02/21/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0.238	0	0	0	0	739
NATIONAL 	BENADRYL COLD REMEDIES 	02/22/09 - 02/28/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0.137	0	0	0	0	740
NATIONAL 	BENADRYL COLD REMEDIES 	03/01/09 - 03/07/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0.168	0	0	0	0	741
NATIONAL 	BENADRYL COLD REMEDIES 	03/08/09 - 03/14/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0.199	0	0	0	0	742
NATIONAL 	BENADRYL COLD REMEDIES 	03/15/09 - 03/21/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0.146	0	0	0	0	743
NATIONAL 	BENADRYL COLD REMEDIES 	03/22/09 - 03/28/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0.176	0	0	0	0	744
NATIONAL 	BENADRYL COLD REMEDIES 	03/29/09 - 03/31/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.103	0	0	0	0	745
NATIONAL 	BENADRYL COLD REMEDIES 	04/19/09 - 04/25/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.027	0	0	0	0	746
NATIONAL 	BENADRYL COLD REMEDIES 	04/26/09 - 04/30/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0.267	0	0	0	0	747
NATIONAL 	BENADRYL COLD REMEDIES 	05/03/09 - 05/09/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0.222	0	0	0	0	748
NATIONAL 	BENADRYL COLD REMEDIES 	05/10/09 - 05/16/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0.226	0	0	0	0	749
NATIONAL 	BENADRYL COLD REMEDIES 	05/17/09 - 05/23/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0.151	0	0	0	0	750
